conditionId	ActD	ActDstrength	CISHRNAturn	EPORactJAK2	JAK2actEPO	SOCS3RNAdelay	SOCS3oe	SOCS3prom	STAT5imp	epo_level	CIS	CISHRNA	CISHnRNA1	CISHnRNA2	CISHnRNA3	CISHnRNA4	CISHnRNA5	EpoRJAK2	PTP	SOCS3	SOCS3RNA	SOCS3nRNA1	SOCS3nRNA2	SOCS3nRNA3	SOCS3nRNA4	SOCS3nRNA5	STAT5	nSTAT5deact	step_time	vol_cyt	vol_nuc
D61_Merkle_RS06_DR007	0	ActDstrength*Relto_CFUE_ActDstrength	CISHRNAturn*Relto_CFUE_CISHRNAturn	EPORactJAK2*Relto_CFUE_EPORactJAK2	JAK2actEPO*Relto_CFUE_JAK2actEPO	Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay	0	Relto_CFUE_SOCS3prom*SOCS3prom	Relto_CFUE_STAT5imp*STAT5imp	0	(0.18598615916955017301038062283737*CISeqm*CISHRNAbasal)/(CISHRNAturn*Relto_CFUE_CISHRNAturn)	(0.18598615916955017301038062283737*CISHRNAeqm*CISHRNAbasal)/(CISHRNAturn*Relto_CFUE_CISHRNAturn)	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	ReltoH838_init_EpoRJAK2_H838*init_EpoRJAK2_H838	Relto_H838WT_init_PTP*init_PTP	(0.18598615916955017301038062283737*SOCS3eqm*SOCS3RNAbasal)/SOCS3RNAturn	(0.18598615916955017301038062283737*SOCS3RNAeqm*SOCS3RNAbasal)/SOCS3RNAturn	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	Relto_CFUE_init_STAT5*init_STAT5	Relto_CFUE_nSTAT5deact*nSTAT5deact	30	11.56	2.15
D62_Merkle_RS06_DR007	0	ActDstrength*Relto_CFUE_ActDstrength	CISHRNAturn*Relto_CFUE_CISHRNAturn	EPORactJAK2*Relto_CFUE_EPORactJAK2	JAK2actEPO*Relto_CFUE_JAK2actEPO	Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay	0	Relto_CFUE_SOCS3prom*SOCS3prom	Relto_CFUE_STAT5imp*STAT5imp	0.00013333	(0.18598615916955017301038062283737*CISeqm*CISHRNAbasal)/(CISHRNAturn*Relto_CFUE_CISHRNAturn)	(0.18598615916955017301038062283737*CISHRNAeqm*CISHRNAbasal)/(CISHRNAturn*Relto_CFUE_CISHRNAturn)	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	ReltoH838_init_EpoRJAK2_H838*init_EpoRJAK2_H838	Relto_H838WT_init_PTP*init_PTP	(0.18598615916955017301038062283737*SOCS3eqm*SOCS3RNAbasal)/SOCS3RNAturn	(0.18598615916955017301038062283737*SOCS3RNAeqm*SOCS3RNAbasal)/SOCS3RNAturn	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	Relto_CFUE_init_STAT5*init_STAT5	Relto_CFUE_nSTAT5deact*nSTAT5deact	30	11.56	2.15
D63_Merkle_RS06_DR007	0	ActDstrength*Relto_CFUE_ActDstrength	CISHRNAturn*Relto_CFUE_CISHRNAturn	EPORactJAK2*Relto_CFUE_EPORactJAK2	JAK2actEPO*Relto_CFUE_JAK2actEPO	Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay	0	Relto_CFUE_SOCS3prom*SOCS3prom	Relto_CFUE_STAT5imp*STAT5imp	0.00066667	(0.18598615916955017301038062283737*CISeqm*CISHRNAbasal)/(CISHRNAturn*Relto_CFUE_CISHRNAturn)	(0.18598615916955017301038062283737*CISHRNAeqm*CISHRNAbasal)/(CISHRNAturn*Relto_CFUE_CISHRNAturn)	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	ReltoH838_init_EpoRJAK2_H838*init_EpoRJAK2_H838	Relto_H838WT_init_PTP*init_PTP	(0.18598615916955017301038062283737*SOCS3eqm*SOCS3RNAbasal)/SOCS3RNAturn	(0.18598615916955017301038062283737*SOCS3RNAeqm*SOCS3RNAbasal)/SOCS3RNAturn	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	Relto_CFUE_init_STAT5*init_STAT5	Relto_CFUE_nSTAT5deact*nSTAT5deact	30	11.56	2.15
D64_Merkle_RS06_DR007	0	ActDstrength*Relto_CFUE_ActDstrength	CISHRNAturn*Relto_CFUE_CISHRNAturn	EPORactJAK2*Relto_CFUE_EPORactJAK2	JAK2actEPO*Relto_CFUE_JAK2actEPO	Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay	0	Relto_CFUE_SOCS3prom*SOCS3prom	Relto_CFUE_STAT5imp*STAT5imp	0.000013333	(0.18598615916955017301038062283737*CISeqm*CISHRNAbasal)/(CISHRNAturn*Relto_CFUE_CISHRNAturn)	(0.18598615916955017301038062283737*CISHRNAeqm*CISHRNAbasal)/(CISHRNAturn*Relto_CFUE_CISHRNAturn)	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	ReltoH838_init_EpoRJAK2_H838*init_EpoRJAK2_H838	Relto_H838WT_init_PTP*init_PTP	(0.18598615916955017301038062283737*SOCS3eqm*SOCS3RNAbasal)/SOCS3RNAturn	(0.18598615916955017301038062283737*SOCS3RNAeqm*SOCS3RNAbasal)/SOCS3RNAturn	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	Relto_CFUE_init_STAT5*init_STAT5	Relto_CFUE_nSTAT5deact*nSTAT5deact	30	11.56	2.15
D65_Merkle_RS06_DR007	0	ActDstrength*Relto_CFUE_ActDstrength	CISHRNAturn*Relto_CFUE_CISHRNAturn	EPORactJAK2*Relto_CFUE_EPORactJAK2	JAK2actEPO*Relto_CFUE_JAK2actEPO	Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay	0	Relto_CFUE_SOCS3prom*SOCS3prom	Relto_CFUE_STAT5imp*STAT5imp	0.0000013333	(0.18598615916955017301038062283737*CISeqm*CISHRNAbasal)/(CISHRNAturn*Relto_CFUE_CISHRNAturn)	(0.18598615916955017301038062283737*CISHRNAeqm*CISHRNAbasal)/(CISHRNAturn*Relto_CFUE_CISHRNAturn)	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	ReltoH838_init_EpoRJAK2_H838*init_EpoRJAK2_H838	Relto_H838WT_init_PTP*init_PTP	(0.18598615916955017301038062283737*SOCS3eqm*SOCS3RNAbasal)/SOCS3RNAturn	(0.18598615916955017301038062283737*SOCS3RNAeqm*SOCS3RNAbasal)/SOCS3RNAturn	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	Relto_CFUE_init_STAT5*init_STAT5	Relto_CFUE_nSTAT5deact*nSTAT5deact	30	11.56	2.15
D66_Merkle_RS06_DR007	0	ActDstrength*Relto_CFUE_ActDstrength	CISHRNAturn*Relto_CFUE_CISHRNAturn	EPORactJAK2*Relto_CFUE_EPORactJAK2	JAK2actEPO*Relto_CFUE_JAK2actEPO	Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay	0	Relto_CFUE_SOCS3prom*SOCS3prom	Relto_CFUE_STAT5imp*STAT5imp	0.00000013333	(0.18598615916955017301038062283737*CISeqm*CISHRNAbasal)/(CISHRNAturn*Relto_CFUE_CISHRNAturn)	(0.18598615916955017301038062283737*CISHRNAeqm*CISHRNAbasal)/(CISHRNAturn*Relto_CFUE_CISHRNAturn)	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	ReltoH838_init_EpoRJAK2_H838*init_EpoRJAK2_H838	Relto_H838WT_init_PTP*init_PTP	(0.18598615916955017301038062283737*SOCS3eqm*SOCS3RNAbasal)/SOCS3RNAturn	(0.18598615916955017301038062283737*SOCS3RNAeqm*SOCS3RNAbasal)/SOCS3RNAturn	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	Relto_CFUE_init_STAT5*init_STAT5	Relto_CFUE_nSTAT5deact*nSTAT5deact	30	11.56	2.15
D67_Merkle_RS06_DR007	0	ActDstrength*Relto_CFUE_ActDstrength	CISHRNAturn*Relto_CFUE_CISHRNAturn	EPORactJAK2*Relto_CFUE_EPORactJAK2	JAK2actEPO*Relto_CFUE_JAK2actEPO	Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay	0	Relto_CFUE_SOCS3prom*SOCS3prom	Relto_CFUE_STAT5imp*STAT5imp	0.000000013333	(0.18598615916955017301038062283737*CISeqm*CISHRNAbasal)/(CISHRNAturn*Relto_CFUE_CISHRNAturn)	(0.18598615916955017301038062283737*CISHRNAeqm*CISHRNAbasal)/(CISHRNAturn*Relto_CFUE_CISHRNAturn)	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	ReltoH838_init_EpoRJAK2_H838*init_EpoRJAK2_H838	Relto_H838WT_init_PTP*init_PTP	(0.18598615916955017301038062283737*SOCS3eqm*SOCS3RNAbasal)/SOCS3RNAturn	(0.18598615916955017301038062283737*SOCS3RNAeqm*SOCS3RNAbasal)/SOCS3RNAturn	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	Relto_CFUE_init_STAT5*init_STAT5	Relto_CFUE_nSTAT5deact*nSTAT5deact	30	11.56	2.15
D68_Merkle_RS06_DR007	0	ActDstrength*Relto_CFUE_ActDstrength	CISHRNAturn*Relto_CFUE_CISHRNAturn	EPORactJAK2*Relto_CFUE_EPORactJAK2	JAK2actEPO*Relto_CFUE_JAK2actEPO	Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay	0	Relto_CFUE_SOCS3prom*SOCS3prom	Relto_CFUE_STAT5imp*STAT5imp	0.0000004	(0.18598615916955017301038062283737*CISeqm*CISHRNAbasal)/(CISHRNAturn*Relto_CFUE_CISHRNAturn)	(0.18598615916955017301038062283737*CISHRNAeqm*CISHRNAbasal)/(CISHRNAturn*Relto_CFUE_CISHRNAturn)	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	ReltoH838_init_EpoRJAK2_H838*init_EpoRJAK2_H838	Relto_H838WT_init_PTP*init_PTP	(0.18598615916955017301038062283737*SOCS3eqm*SOCS3RNAbasal)/SOCS3RNAturn	(0.18598615916955017301038062283737*SOCS3RNAeqm*SOCS3RNAbasal)/SOCS3RNAturn	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	Relto_CFUE_init_STAT5*init_STAT5	Relto_CFUE_nSTAT5deact*nSTAT5deact	30	11.56	2.15
D69_Merkle_RS06_DR007	0	ActDstrength*Relto_CFUE_ActDstrength	CISHRNAturn*Relto_CFUE_CISHRNAturn	EPORactJAK2*Relto_CFUE_EPORactJAK2	JAK2actEPO*Relto_CFUE_JAK2actEPO	Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay	0	Relto_CFUE_SOCS3prom*SOCS3prom	Relto_CFUE_STAT5imp*STAT5imp	0.00000004	(0.18598615916955017301038062283737*CISeqm*CISHRNAbasal)/(CISHRNAturn*Relto_CFUE_CISHRNAturn)	(0.18598615916955017301038062283737*CISHRNAeqm*CISHRNAbasal)/(CISHRNAturn*Relto_CFUE_CISHRNAturn)	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	ReltoH838_init_EpoRJAK2_H838*init_EpoRJAK2_H838	Relto_H838WT_init_PTP*init_PTP	(0.18598615916955017301038062283737*SOCS3eqm*SOCS3RNAbasal)/SOCS3RNAturn	(0.18598615916955017301038062283737*SOCS3RNAeqm*SOCS3RNAbasal)/SOCS3RNAturn	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	Relto_CFUE_init_STAT5*init_STAT5	Relto_CFUE_nSTAT5deact*nSTAT5deact	30	11.56	2.15
D70_Merkle_RS06_DR008	0	ActDstrength*Relto_CFUE_ActDstrength	CISHRNAturn*Relto_CFUE_CISHRNAturn	EPORactJAK2*Relto_CFUE_EPORactJAK2	JAK2actEPO*Relto_CFUE_JAK2actEPO	Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay	0	Relto_CFUE_SOCS3prom*SOCS3prom	Relto_CFUE_STAT5imp*STAT5imp	0	(0.18598615916955017301038062283737*CISeqm*CISHRNAbasal)/(CISHRNAturn*Relto_CFUE_CISHRNAturn)	(0.18598615916955017301038062283737*CISHRNAeqm*CISHRNAbasal)/(CISHRNAturn*Relto_CFUE_CISHRNAturn)	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	ReltoH838_init_EpoRJAK2_H838*init_EpoRJAK2_H838	Relto_H838WT_init_PTP*init_PTP	(0.18598615916955017301038062283737*SOCS3eqm*SOCS3RNAbasal)/SOCS3RNAturn	(0.18598615916955017301038062283737*SOCS3RNAeqm*SOCS3RNAbasal)/SOCS3RNAturn	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	Relto_CFUE_init_STAT5*init_STAT5	Relto_CFUE_nSTAT5deact*nSTAT5deact	30	11.56	2.15
D71_Merkle_RS06_DR008	0	ActDstrength*Relto_CFUE_ActDstrength	CISHRNAturn*Relto_CFUE_CISHRNAturn	EPORactJAK2*Relto_CFUE_EPORactJAK2	JAK2actEPO*Relto_CFUE_JAK2actEPO	Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay	0	Relto_CFUE_SOCS3prom*SOCS3prom	Relto_CFUE_STAT5imp*STAT5imp	0.00013333	(0.18598615916955017301038062283737*CISeqm*CISHRNAbasal)/(CISHRNAturn*Relto_CFUE_CISHRNAturn)	(0.18598615916955017301038062283737*CISHRNAeqm*CISHRNAbasal)/(CISHRNAturn*Relto_CFUE_CISHRNAturn)	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	ReltoH838_init_EpoRJAK2_H838*init_EpoRJAK2_H838	Relto_H838WT_init_PTP*init_PTP	(0.18598615916955017301038062283737*SOCS3eqm*SOCS3RNAbasal)/SOCS3RNAturn	(0.18598615916955017301038062283737*SOCS3RNAeqm*SOCS3RNAbasal)/SOCS3RNAturn	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	Relto_CFUE_init_STAT5*init_STAT5	Relto_CFUE_nSTAT5deact*nSTAT5deact	30	11.56	2.15
D72_Merkle_RS06_DR008	0	ActDstrength*Relto_CFUE_ActDstrength	CISHRNAturn*Relto_CFUE_CISHRNAturn	EPORactJAK2*Relto_CFUE_EPORactJAK2	JAK2actEPO*Relto_CFUE_JAK2actEPO	Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay	0	Relto_CFUE_SOCS3prom*SOCS3prom	Relto_CFUE_STAT5imp*STAT5imp	0.00066667	(0.18598615916955017301038062283737*CISeqm*CISHRNAbasal)/(CISHRNAturn*Relto_CFUE_CISHRNAturn)	(0.18598615916955017301038062283737*CISHRNAeqm*CISHRNAbasal)/(CISHRNAturn*Relto_CFUE_CISHRNAturn)	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	ReltoH838_init_EpoRJAK2_H838*init_EpoRJAK2_H838	Relto_H838WT_init_PTP*init_PTP	(0.18598615916955017301038062283737*SOCS3eqm*SOCS3RNAbasal)/SOCS3RNAturn	(0.18598615916955017301038062283737*SOCS3RNAeqm*SOCS3RNAbasal)/SOCS3RNAturn	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	Relto_CFUE_init_STAT5*init_STAT5	Relto_CFUE_nSTAT5deact*nSTAT5deact	30	11.56	2.15
D73_Merkle_RS06_DR008	0	ActDstrength*Relto_CFUE_ActDstrength	CISHRNAturn*Relto_CFUE_CISHRNAturn	EPORactJAK2*Relto_CFUE_EPORactJAK2	JAK2actEPO*Relto_CFUE_JAK2actEPO	Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay	0	Relto_CFUE_SOCS3prom*SOCS3prom	Relto_CFUE_STAT5imp*STAT5imp	0.000013333	(0.18598615916955017301038062283737*CISeqm*CISHRNAbasal)/(CISHRNAturn*Relto_CFUE_CISHRNAturn)	(0.18598615916955017301038062283737*CISHRNAeqm*CISHRNAbasal)/(CISHRNAturn*Relto_CFUE_CISHRNAturn)	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	(CISHRNAeqm*CISHRNAbasal)/CISHRNAdelay	ReltoH838_init_EpoRJAK2_H838*init_EpoRJAK2_H838	Relto_H838WT_init_PTP*init_PTP	(0.18598615916955017301038062283737*SOCS3eqm*SOCS3RNAbasal)/SOCS3RNAturn	(0.18598615916955017301038062283737*SOCS3RNAeqm*SOCS3RNAbasal)/SOCS3RNAturn	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	(SOCS3RNAeqm*SOCS3RNAbasal)/(Relto_CFUE_SOCS3RNAdelay*SOCS3RNAdelay)	Relto_CFUE_init_STAT5*init_STAT5	Relto_CFUE_nSTAT5deact*nSTAT5deact	30	11.56	2.15
